,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,-0.5733951220547462,-0.05685938962790476,-0.8416959399867425,0.26172818187744695,0.745085956691039,-0.07922660303777858,-0.14281436128062697,-0.2863872166813313,-0.8065995954243192,-0.18723194369431667,0.28086310813095494,0.3066830399668011,-0.10147119652886759,-0.47096889834389705,-0.39253919394597614,-0.43745988370153516,0.09854595030543285,-0.7048602043236797,-0.7392212256109165,0.04726598867587625,0.049379788533489496,0.22180953060624667,0.0916663391073148,-0.8825563312013639,-0.9740075003295003,-0.8709581801038382,-0.7845895352055337,-0.7774031566336472,0.738773647511146,-0.4314263679759254,0.08766682432547077,0.07110331925849853,0.4668800799636591,0.8140304472363011,-0.5575726588108927,0.7137267629383623,0.7303739421608766,-0.730564352627017,-0.8683461215508685,-0.8161090563003155,-0.41689968687369006,-0.8622634258549853,-0.6709279552849687,-0.9773651501507495,0.0429445398121555,0.578048721039428,0.003220627364149082,0.09825447205672411,-0.31180626038414844,-0.9492336415151209,-0.0964128631435981,-0.42742183664301664,-0.4103054254526288,-0.6713513922507035,0.29765299704503245,0.24952981175175074,-0.6357540752227122,-0.9939646339946734,0.5659364713741083,0.2571969919177966,0.04837550527860475,-0.8805542948528527,-0.8591920519434557,0.1654388908644239,0.23830584589413797,0.020170503215168566,-0.10222709681467822,-0.4739219960249471,-0.6706057514107003,-0.4449339398557081,-0.25842091037606313
1,-0.48351937168249925,0.0400736772577808,-0.18598187578537725,0.011359583948044372,-0.4515653110513821,-0.08214935461902323,-0.5837182766863577,-0.2470225373228257,-0.866476882023915,-0.3347500189670223,0.2233470860550189,0.31488759291741164,-0.10226927391465615,-0.4419000881226067,-0.3889816157417974,-0.4376977008094245,0.9685410985754275,-0.27412033772603955,0.8289954416378178,0.04726599643225876,0.049327803220169275,0.21630289824760893,0.30522882377764526,-0.8589435351330742,-0.9669623840937841,-0.8768628679945707,-0.783064762471869,-0.9005912217220174,-0.7361091213506781,-0.40594590129467384,0.07764278817910429,0.07834286886799396,0.5279426861236511,0.8104746088398913,-0.006867169464970933,0.17646555996056712,-0.5944271204902644,-0.7262997707315976,-0.8523462296309605,0.2557064026361522,-0.463556944867286,-0.858101719530622,-0.6847595034785606,-0.9849136200302111,-0.24179242160375572,-0.27344352990259846,0.6040296071359554,0.08959292719968098,-0.2698411621273873,-0.9154804631660756,-0.10477628019049041,-0.4514384274967477,-0.40958659059869795,-0.6867551940031151,-0.5816602331106616,-0.6289489986953831,-0.6687499064009631,-0.9928295483452629,0.19837803069455398,0.27630998888461616,0.06885214689351735,-0.975312981999699,-0.7253105065179302,0.16677393739137505,0.25561515941933655,0.015133076023313402,-0.11802882983681551,-0.5497442735509972,-0.6649660601308676,-0.010134095058327672,-0.25842091037606313
2,-0.5874385365405472,-0.08308154948215607,-0.8416863467385687,0.2616230453938573,0.7396350310418105,-0.1012063004605497,-0.13445658004245117,-0.2798358915978563,-0.8110026650688142,-0.337914058224027,0.3143737644266027,0.30911725875219753,0.24522065897434145,-0.46773088140347474,-0.3861937364937375,-0.42815923906319225,0.012892008902868346,-0.7127620964692489,-0.7359038335397085,0.047265988676775124,0.02597705825721129,0.21625433878184386,0.09897597541268453,-0.9389225729302193,-0.9740038891329588,-0.8386839452815321,-0.7861781221219655,-0.9384266918382899,0.7390063726494291,-0.5862379490332694,0.08584234056861156,0.3667232715055814,0.42735800909615945,0.8104654529712654,-0.6114113126091281,0.7140296549812298,-0.7506251544894886,-0.7344851352471031,-0.9989293392637802,-0.8161188949964521,-0.47697159187843785,-0.8564458038705638,-0.6849835886582601,-0.9774205336224205,0.0429445398121555,0.5751257615477865,0.019176706674097377,0.028303103084197027,-0.2672516428552516,-0.9565377066424222,-0.11075389323111008,-0.3568436571196282,-0.6283144559927282,-0.6866062908473213,0.18813792613942582,-0.5669239815678448,-0.6362767469171626,-0.9981560250415937,0.2650212135077725,0.25816342863580827,0.048366418092513026,-0.8851780522945286,-0.8630879996312533,0.1654282307737415,0.23711095891198783,0.020393997133245988,-0.10424459959884176,-0.5546225320176641,-0.6706182304593746,-0.37437299506706634,-0.25842091037606313
3,-0.6891160579870226,0.053335126791391047,-0.480641762297077,-0.24945354084409577,0.1124101756058361,0.41622678412121683,-0.5591255014253216,-0.2480816543855682,-0.8763935178840528,-0.21397654279303086,0.2603099244372296,0.33247956487177915,-0.1036952363253553,-0.3300840467229605,-0.09846286600270902,-0.35050906621160294,0.04941367630061322,-0.8281318822971404,-0.07206566042994424,0.018784523389825003,-0.779671883890297,0.9800309973409028,0.08200757813484183,-0.8537546812240222,-0.5662510067285879,-0.5372872423333837,-0.7831318116572368,0.42446665955778623,-0.19827887170207542,-0.5186928836491833,-0.0637156043004512,0.693630741684501,0.23103460182907978,-0.38441152748310387,0.3708677902660813,0.7193266246934849,0.31087480899103903,-0.7410358901966757,-0.3256713194822225,0.32661893014550636,-0.03393511655306264,-0.9049353564080743,-0.7012828811242469,-0.9438600962588448,0.0012483065314577747,0.6506953602913579,0.013970962704807521,0.08608076333269274,0.6936392565849976,-0.9776879666969741,-0.6800555572927012,-0.44609619211699786,-0.4142162221341193,0.8528192878034442,-0.5816675733374383,-0.5885348913462358,-0.694222083082312,-0.9253720186988903,-0.2797388794215048,0.8139471199188132,-0.6518690668177531,-0.032099706032923225,-0.9067052845624584,-0.0516752363453435,-0.034436624069808505,0.03044021444252859,0.09013323800050795,-0.5552385239849758,-0.809494155280252,-0.006871646056320638,-0.2753602348625913
4,-0.5884158255776891,-0.08308154948215607,-0.7110823056157047,0.2658698918285402,0.7289350175141744,-0.100594833760089,-0.16588400590787644,-0.2798132835362582,-0.8112677250295459,-0.33789988264214765,0.314572925010534,0.3070055161063114,0.24524493099000313,-0.4779168499263256,-0.38637152003495306,-0.42815837752856445,0.012847458867636545,-0.7128458060280091,-0.7359033318295043,0.047265988676777775,0.027194380843126385,0.21622622357169724,0.09884859089357043,-0.9387459439895227,-0.9739161391872513,-0.8906570053347268,-0.7845923826098096,-0.9384402525369456,0.7380995710116853,-0.5889790935414451,0.08591391416909354,0.36583355278546337,0.43217665531610944,0.8112391747724924,-0.5574518662928221,0.7140024585750472,-0.7516132184312944,-0.7344893540057625,-0.9995143941143579,-0.8161188931102594,-0.4769852802865962,-0.8565583522112798,-0.6849835886582601,-0.977420488642208,0.0429445398121555,0.5515497220563473,0.019877290644773483,0.026088326396982664,-0.26976803775520347,-0.9565285426430913,-0.10729256096479489,-0.4251341661480846,-0.6453111601963183,-0.6866048097395738,0.18319831802968314,-0.5669391852770865,-0.6362759077503507,-0.9981534468141975,0.2650214576480843,0.25814531646640626,0.04835827451793675,-0.8851135764996255,-0.8632133564044522,0.1654278783236576,0.2387608291192976,0.02040528709515256,-0.10424459959884176,-0.5551011072165661,-0.6706093040379959,-0.37715720547861753,-0.2584230129564238
5,-0.5884158255776891,-0.08308154948215607,-0.7110823056157047,0.2616521654943943,0.7278930549442756,-0.1013310572643239,-0.13445658004245117,-0.2798331620624946,-0.8112673820165585,-0.3378997023167076,0.3143737644266027,0.30908815672361933,0.24522065897434145,-0.4779168499263256,-0.38637152003495306,-0.42815837752856445,0.012847458867636545,-0.7128458060280091,-0.735868087575374,0.047265988676777775,0.0259741330408895,0.21605597690173364,0.09884859089357043,-0.9387459439895227,-0.974003899357788,-0.8906570053347268,-0.7845821474705432,-0.9384266918382899,0.7389877472325002,-0.5889790935414451,0.08593518662715645,0.36583355278546337,0.43217665531610944,0.8104659042154978,-0.5791674314108242,0.7140024585750472,-0.7516132184312944,-0.7344893540057625,-0.9995143941143579,-0.8161188825929978,-0.4769852802865962,-0.8565581411512879,-0.6849835886582601,-0.9774204851635641,0.0429445398121555,0.5515497220563473,0.019086063623254188,0.026088326396982664,-0.26976803775520347,-0.9565285426430913,-0.11073735216250283,-0.355657754524599,-0.6343752027546465,-0.6866062908473213,0.18319831802968314,-0.5669391852770865,-0.6362765340585973,-0.9981534468141975,0.2650214576480843,0.25816483145169705,0.04835827451793675,-0.8851780522945286,-0.8632133564044522,0.1654278783236576,0.23714939448487204,0.020407890931780432,-0.10424459959884176,-0.5551011072165661,-0.6706176777343476,-0.37715720547861753,-0.25842091037606313
6,-0.588450525536491,-0.21244058484990913,-0.8416863467385687,0.2662824612650168,0.7451497028557618,-0.0649630142727327,-0.1699302760373197,-0.2798237910248184,-0.8241133630383687,-0.33750709415573177,0.3214834196124971,0.3092114508973152,0.2313984211649177,-0.4777146618941574,-0.3928867063404988,-0.4270565517553776,0.012968635043550636,-0.7048057239552015,-0.6510440237855312,0.04726598867702681,0.051938824985085126,0.2162244018964223,0.0950622284276478,-0.8823850985340141,-0.9740038181052593,-0.8906741944247016,-0.7845890437884567,-0.9367168154648345,0.738773647511146,-0.431889167381438,0.08768773115615633,0.3984264238720178,0.43916270359132364,0.8091292739055744,0.061664994346287305,0.7153093570668413,-0.6315583060227178,-0.6982185694359209,-0.8843979171283224,-0.8161185010670139,-0.47698017805064163,-0.8564530481703438,-0.6578928981854,-0.9774353820644334,0.0429445398121555,0.5773968305051776,0.019177820901361803,0.097822432015098,0.10002338746149814,-0.9119968683269343,-0.11100483962688198,-0.42625031016566034,-0.6464177204889417,-0.6874812566201653,0.27803447205749865,-0.43284965966786937,-0.6362526723697949,-0.9981094709395,0.2850002544396324,0.25838286966081825,0.04804766873500103,-0.8851520561080467,-0.8620280826912923,0.16542811099704138,0.2522492235730198,0.020687041477380683,-0.10891739715567124,-0.551979715534541,-0.6706381688105496,-0.37038025039738054,-0.25842091037606313
7,-0.588450525536491,-0.21244058484990913,-0.8416863467385687,0.2662991104798413,0.7451497028557618,-0.06496602548418887,-0.13573818701144233,-0.2798244564081294,-0.8129898147374488,-0.3378519717307288,0.3202240204542799,0.3092151672381411,0.23159646005741633,-0.47757526412370827,-0.3928867063404988,-0.42716762152816573,0.01360809390942519,-0.7048448338124957,-0.6421816749941488,0.04726598867704322,0.0516004703535829,0.216224427808444,0.09878370945030739,-0.8791270357485259,-0.9739986529569917,-0.8906741944247016,-0.7845890497879822,-0.9366967777453196,0.7401376690310285,-0.43186306300845506,0.08766682372656481,0.2970490673426611,0.5150897554504441,0.8127928886809067,0.061664994346287305,0.7153089213591775,-0.6315583497726256,-0.6609697133482607,-0.8843979171283224,-0.8161185016971492,-0.47698017805064163,-0.856421847880196,-0.6578905848916248,-0.9601438839545171,0.0429445398121555,0.5772066305015786,0.019481685420272506,0.0978205747234144,0.10002338746149814,-0.9126333541763622,-0.11100273946598765,-0.3586721133821435,-0.6464177204889417,-0.6866402652981541,0.2780328884481863,-0.5040702735023446,-0.6362520059158243,-0.998109469185043,0.2850002544396324,0.25837937655338017,0.04835794707440686,-0.8851520561080467,-0.8620280826912923,0.16543764815193898,0.25164015487271096,0.020603683013412994,-0.10424459959884176,-0.5519937953184766,-0.6706011793704999,-0.37105604389552255,-0.25842091037606313
8,-0.5731126153565309,-0.05685938962790476,-0.8416858400550279,0.26172818187744695,0.745085956691039,-0.07922660303777858,-0.14303498255423347,-0.2795946324235765,-0.8065870777905836,-0.18723194369431667,0.2809997036810152,0.3066830399668011,0.2531321361093398,-0.47096889834389705,-0.39253919394597614,-0.43745988370153516,0.09854595030543285,-0.7048602043236797,-0.73593416741168,0.04726598867587625,0.049379788533489496,0.22179977649711297,0.09107069044807432,-0.8874946712725598,-0.9739143477625828,-0.8709616519784281,-0.7845894344226318,-0.7774031566336472,0.738773647511146,-0.4314263679759254,0.08777326502063364,0.4117496291134693,0.4668800799636591,0.813993158958659,-0.5564101365792656,0.6644618887979263,0.7303739421608766,-0.730564352627017,-0.8683461215508685,-0.8161090563003155,-0.41658702760835453,-0.8622634258549853,-0.6709279552849687,-0.9773674832231877,0.0429445398121555,0.5780448753849411,0.003220627364149082,0.09825447205672411,-0.31180626038414844,-0.9492336415151209,-0.0964128631435981,-0.42689096437326274,-0.4103054254526288,-0.6713513922507035,0.29765299704503245,0.2201862218988585,-0.6357981617717056,-0.9939646339946734,0.5659364713741083,0.2571969919177966,0.04837518443099953,-0.8805542948528527,-0.8591920519434557,0.1654388908644239,0.23830584589413797,0.020170923383049273,-0.10222709681467822,-0.4739219960249471,-0.6706057514107003,-0.3750138156158666,-0.25842091037606313
9,-0.5873606000832781,-0.0830235149802008,-0.8416863467385687,0.2659355512553196,0.7450949872003839,-0.0641435552457129,-0.13413733082309798,-0.28239000760848065,-0.8260881814914263,-0.3379083206660042,0.2809884716102773,0.3068155552225875,0.23155706485215055,-0.4683600995382467,-0.38583131650998637,-0.42816249379624316,0.012953422231830202,-0.7042061730544518,-0.735913612368202,0.04726598867677274,0.046750235418748814,0.21960715273831904,0.09897597541268453,-0.94723542817175,-0.9739184195858864,-0.8766697140327182,-0.7845916616904356,-0.9371665449054094,0.7400931250297266,-0.43172586348453407,0.08331812288365366,0.39753188465417644,0.5295071012108914,0.8112288941299735,-0.5222660127837617,0.7153073418701947,-0.6315594784994872,-0.7344851906045179,-0.9985553236077878,-0.8161185127262449,-0.47681990322330786,-0.8564473909349771,-0.658002587882657,-0.960171833904458,0.0429445398121555,0.5774218347619948,0.029199901724545514,0.09557923977291259,-0.26355878268554295,-0.9918987354824582,-0.10719744853204599,-0.3618476342801259,-0.45080841019998635,-0.6866548065733601,0.2780356042622051,-0.5649812859769583,-0.6362699578455681,-0.9981098803359092,0.2654932695792608,0.25816145396142426,0.04836637389510729,-0.8851607667344753,-0.8620257123207086,0.16543795205687417,0.23821211970136105,0.020446927020812,-0.10424459959884176,-0.5546224171105789,-0.6712829076605654,-0.37437383350291875,-0.25842091037606313
10,-0.5884030251288473,-0.08308154948215607,-0.8416863467385687,0.2616521654943943,0.7401839678832639,-0.1013310572643239,-0.16614909017479518,-0.28010831658759194,-0.8109947050458051,-0.3380839760930914,0.3143737644266027,0.30908815672361933,0.24517877941411248,-0.4684683437817447,-0.393438587946975,-0.42806346839005327,0.010744591067215585,-0.7128458060280091,-0.7359029130459318,0.047265988676777775,0.02564793689286224,0.21605085094910687,0.09488492713460056,-0.8827397324049866,-0.9740038996946164,-0.8906570053347268,-0.784591663014303,-0.9384234203167898,0.7389806057881465,-0.5889790935414451,0.08593518662715645,0.3888959761941573,0.43217665531610944,0.8112343874032625,-0.5744588220012786,0.7140024585750472,-0.7516132184312944,-0.7350834071647273,-0.9995288372570029,-0.8161188825929978,-0.4769852802865962,-0.8564472029173704,-0.6858159522265341,-0.9774205327310858,0.0429445398121555,0.5760557203224931,0.02982384558342845,0.026088326396982664,-0.26978277928718253,-0.9571611512078798,-0.11109208044517653,-0.42700233669377263,-0.6357274232408305,-0.6866403053239789,0.18319831802968314,-0.5649301879904801,-0.6362765340585973,-0.9981081553270135,0.2650187945376409,0.2581191475726492,0.04836697850743872,-0.8851780522945286,-0.8746187384691289,0.165427816940021,0.23820266782480334,0.01871693786740955,-0.10424459959884176,-0.5551233304670488,-0.6706080295320574,-0.37696075454176076,-0.25842091037606313
11,-0.5888309810979809,-0.08307430668328558,-0.8416863467385687,0.2643880414642538,0.7450909986583832,-0.0639878602795768,-0.13445658004245117,-0.2798328815523735,-0.80507116830994,-0.33804545417943027,0.31174006347494077,0.3073592622038049,0.22557579923612783,-0.4679661478697218,-0.38600910870247523,-0.42809770953717274,0.013574898853368097,-0.704852299862141,-0.7359038335397085,0.047265988676775124,0.05161970014667763,0.21623788010676637,0.14307379218461375,-0.8794847527947225,-0.9740055489173255,-0.8900212392331538,-0.7845891368115762,-0.9371841042715796,0.7381736715406267,-0.4313897455452586,0.08152221187114954,0.39350039152798577,0.5282531809749247,0.8111755230583777,0.05932528668169819,0.7153110612977588,-0.6315362449538306,-0.7353828135080904,-0.8427501729203031,-0.8161184853039667,-0.47679848882964315,-0.8565535784019448,-0.5540503238088691,-0.9774198630606472,0.0429445398121555,0.5752399446462123,0.018584827415616158,0.030887602263540315,0.0969330710831202,-0.9528551399092323,-0.10760397517713972,-0.42692840351337236,-0.45024906521405134,-0.6865993528535137,0.27803220556547,-0.5631609151301997,-0.6362759543588663,-0.9981094311518297,0.5652044632789993,0.25814683716582904,0.050297469528099874,-0.8677392892122585,-0.8621108826868368,0.16543774521164928,0.25203034815816094,0.03498662140122246,-0.10424459959884176,-0.5546224171105789,-0.6707211015766005,-0.3782123080759703,-0.25315116145987004
12,-0.5885706487136868,-0.08302088738639,-0.8416863467385687,0.2617533328363157,0.7450932691118846,-0.08227592201389737,-0.17071837552531133,-0.2799703937210489,-0.8231993350840879,-0.33790770134371295,0.308553055405749,0.3068161002876877,0.22511759426802969,-0.4777229816999236,-0.39288525515007017,-0.42815329986673256,0.012918547795921716,-0.7053276086168933,-0.6461010915286258,0.047265988677021295,0.051578231337715656,0.2162197569579892,0.09499643304105752,-0.8828836212697677,-0.9740035182898792,-0.8767093728409319,-0.7845915182073181,-0.9372041419910945,0.738773647511146,-0.43141678034147185,0.0876668237265951,0.3946806849109966,0.4387761972831395,0.8111776741889165,0.07903472411725734,0.7152895532874994,-0.6314803403820292,-0.738872149342343,-0.8521930853288562,-0.8161185016971492,-0.4767989194214489,-0.8580676280207871,-0.6849835886584762,-0.9774249933998415,0.0429445398121555,0.5753632700999722,0.01851849097145417,0.09776950062917616,0.09916007300323004,-0.9542277124617179,-0.1114456075735488,-0.4258741627046718,-0.4502455945440376,-0.6874817163846426,0.2779834366903815,-0.548850799836884,-0.6362885516195943,-0.9981098828875246,0.565161956089197,0.25815533837175325,0.048357156880335164,-0.8851683336885445,-0.8620253962034201,0.1654377717312045,0.2515265454233062,0.020170503215168566,-0.10424459959884176,-0.49191660161226997,-0.6690046467200299,-0.44407322357770135,-0.25842091037606313
13,-0.5873653729755631,-0.08304788129342869,-0.8416863467385687,0.26593555883774034,0.7450949872003839,-0.0641435552457129,-0.13413733082309798,-0.2798737816294762,-0.812895621968075,-0.3379083206660042,0.27876238963425237,0.3068153229793973,0.2462218656440657,-0.4683600995382467,-0.38583131650998637,-0.42809693095056967,0.01296004879284852,-0.7048448586551881,-0.735913612368202,0.04726598867677274,0.04688812079621364,0.2197616736675979,0.09897464228734613,-0.8818829580342881,-0.9739155308780899,-0.8755199405235548,-0.7230073654754813,-0.9371801920475245,0.7401391595456387,-0.4312480815918965,0.08335465123807406,0.39755409450649676,0.5295074823669963,0.8131586906769747,-0.5222660127837617,0.7153072187941626,-0.6315594784994872,-0.7344851333494086,-0.9271604951233845,-0.8161185221278248,-0.4768316393935622,-0.8564559736517363,-0.6579953420602027,-0.9645545914868815,0.0429445398121555,0.5774218347619948,0.019137907081839177,0.09560013745945577,-0.2680367281980507,-0.9918987354824582,-0.10721435549883827,-0.3618476342801259,-0.4451519492817093,-0.6866548065733601,0.3072505540334619,-0.5649812859769583,-0.6362699578455681,-0.9981098542464714,0.3024547359130847,0.2581548623139162,0.04836632631947056,-0.8550760564822627,-0.8624532998552115,0.1654379519316288,0.2387704617536711,0.02012077926642467,-0.10424459959884176,-0.5546224171105789,-0.6713217011692914,-0.37437383350291875,-0.25842143626942327
