,0,1
0,0.9955078363418579,0.00037163213710300624
1,0.0,0.21091148257255554
2,0.00024956464767456055,0.14636075496673584
3,0.6376341581344604,0.00757225975394249
4,0.7491888999938965,0.007504468783736229
5,0.0009982585906982422,0.12318548560142517
6,0.0019965171813964844,0.10422859340906143
7,0.8627402186393738,0.004185366444289684
8,0.0004991292953491211,0.13019384443759918
9,0.33142000436782837,0.018329359591007233
10,0.21786874532699585,0.022180723026394844
11,0.5393062233924866,0.010774333961308002
12,0.003244340419769287,0.08883876353502274
13,0.005739927291870117,0.07894177734851837
14,0.186174213886261,0.026593921706080437
15,0.8008484840393066,0.004511593375355005
16,0.028200626373291016,0.05102791637182236
17,0.153980553150177,0.02890353463590145
18,0.49762916564941406,0.012266178615391254
19,0.022211134433746338,0.057528067380189896
20,0.9648115634918213,0.0009844739688560367
21,0.04991263151168823,0.044664692133665085
22,0.12328428030014038,0.031259965151548386
23,0.30147242546081543,0.0200685802847147
24,0.0816071629524231,0.036625877022743225
25,0.0024956464767456055,0.09939200431108475
26,0.9081606864929199,0.0032611158676445484
27,0.0072373151779174805,0.06896579265594482
28,0.0628899335861206,0.04189153388142586
29,0.01197904348373413,0.06493893265724182
30,0.9236336350440979,0.001678164815530181
31,0.10481655597686768,0.03489530831575394
32,0.5844771862030029,0.009239202365279198
33,0.7718991637229919,0.0052042813040316105
34,0.5929623246192932,0.008055755868554115
35,0.26154232025146484,0.020268874242901802
36,0.3900673985481262,0.01417921856045723
37,0.13127028942108154,0.029832521453499794
38,0.3137010335922241,0.0186251662671566
