,0,1
0,0.0,0.27936065196990967
1,0.9952499866485596,0.004257944878190756
2,0.0002499818801879883,0.2330002337694168
3,0.6212500333786011,0.01823120005428791
4,0.7245000004768372,0.015273422934114933
5,0.022000014781951904,0.1166851669549942
6,0.15025001764297485,0.056671392172575
7,0.03549998998641968,0.10222738981246948
8,0.7770000100135803,0.01168928761035204
9,0.3125,0.03755909577012062
10,0.0012500286102294922,0.21289914846420288
11,0.11000001430511475,0.06398675590753555
12,0.4247499704360962,0.02896003983914852
13,0.21549999713897705,0.04682369902729988
14,0.26625001430511475,0.04298069328069687
15,0.06174999475479126,0.08542663604021072
16,0.009750008583068848,0.1431853026151657
17,0.004249989986419678,0.17378711700439453
18,0.0059999823570251465,0.16284720599651337
19,0.9052500128746033,0.00643635168671608
20,0.559749960899353,0.02050900086760521
21,0.47224998474121094,0.026235057041049004
22,0.9474999904632568,0.00565528217703104
23,0.0845000147819519,0.07112408429384232
24,0.0022500157356262207,0.19296900928020477
25,0.8345000147819519,0.009678920730948448
26,0.3657500147819519,0.035658229142427444
27,0.3817499876022339,0.03358788043260574
28,0.8529999852180481,0.00937088206410408
29,0.008249998092651367,0.14441247284412384
30,0.07200002670288086,0.08047068119049072
31,0.001999974250793457,0.19868580996990204
32,0.5092499852180481,0.02345459535717964
33,0.22575002908706665,0.04549308866262436
